SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED,,Start,End
27,Pulaski,NB,79th,71st,1,S,,-87.72173116,41.74956953,-87.7223094,41.76409928,31,10/15/16 11:50 PM,,"-87.7217311602, 41.7495695299","41.7495695299, -87.7223094048"
93,Pulaski,SB,Elston,Irving Park,0.4,N,,-87.72804055,41.95961671,-87.72786858,41.9536507,-1,10/15/16 11:50 PM,,"-87.7280405527, 41.9596167084","41.9596167084, -87.7278685825"
109,Ashland,NB,47th,43rd,0.5,S,,-87.66478913,41.80860337,-87.66496478,41.81586973,-1,10/15/16 11:50 PM,,"-87.6647891274, 41.8086033737","41.8086033737, -87.6649647832"
291,Irving Park,EB,Kedzie,California,0.49,W,,-87.70801622,41.95378251,-87.69824191,41.95383669,29,10/15/16 11:50 PM,,"-87.708016216, 41.9537825128","41.9537825128, -87.6982419087"
41,Pulaski,NB,Roosevelt,Van Buren,0.62,S,,-87.72498693,41.86617116,-87.72538133,41.87527538,21,10/15/16 11:50 PM,,"-87.7249869344, 41.8661711575","41.8661711575, -87.7253813295"
26,Pulaski,NB,83rd,79th,0.5,S,,-87.72149598,41.74217806,-87.72180129,41.74956953,-1,10/15/16 11:50 PM,,"-87.7214959848, 41.742178062","41.742178062, -87.721801291"
116,Ashland,NB,Roosevelt,Harrison,0.5,S,,-87.6662,41.86686042,-87.66641535,41.87419937,19,10/15/16 11:50 PM,,"-87.6661999959, 41.8668604234","41.8668604234, -87.6664153537"
60,Pulaski,SB,103rd,107th,0.5,S,IDOT Signals possible in this segment,-87.72115711,41.70590579,-87.72087693,41.69856502,29,10/15/16 11:50 PM,,"-87.7211571147, 41.7059057937","41.7059057937, -87.7208769338"
51,Pulaski,NB,Diversey,Milwaukee,0.65,N,,-87.72679496,41.93178939,-87.72715168,41.94116684,26,10/15/16 11:50 PM,,"-87.726794963, 41.9317893922","41.9317893922, -87.7271516758"
111,Ashland,NB,Pershing,35th,0.5,S,,-87.66512483,41.82315086,-87.6653848,41.83050029,-1,10/15/16 11:50 PM,,"-87.6651248281, 41.8231508628","41.8231508628, -87.6653847992"
25,Pulaski,NB,87th,83rd,0.5,S,IDOT Signals possible in this segment,-87.72124495,41.73485665,-87.72156546,41.74217806,-1,10/15/16 11:50 PM,,"-87.7212449539, 41.7348566529","41.7348566529, -87.7215654587"
89,Pulaski,SB,Fullerton,Armitage,0.5,N,,-87.72701975,41.92448687,-87.72681006,41.91716907,-1,10/15/16 11:50 PM,,"-87.7270197528, 41.9244868661","41.9244868661, -87.7268100624"
69,Pulaski,SB,63rd,67th,0.5,S,,-87.72301001,41.77866116,-87.72282592,41.77137688,-1,10/15/16 11:50 PM,,"-87.7230100127, 41.7786611581","41.7786611581, -87.7228259157"
442,79th,EB,Central Park,Kedzie,0.48,W,,-87.71189047,41.74954623,-87.70241609,41.74957593,-1,10/15/16 11:50 PM,,"-87.7118904749, 41.7495462277","41.7495462277, -87.7024160884"
78,Pulaski,SB,Cermak,26th,0.5,S,,-87.72500916,41.85154948,-87.72480373,41.84425808,-1,10/15/16 11:50 PM,,"-87.7250091595, 41.8515494772","41.8515494772, -87.7248037311"
45,Pulaski,NB,Chicago,Division,0.5,N,,-87.72589685,41.89536668,-87.72618845,41.90267048,12,10/15/16 11:50 PM,,"-87.7258968524, 41.8953666789","41.8953666789, -87.7261884496"
24,Pulaski,NB,91st,87th,0.5,S,Outside City,-87.72153343,41.72792404,-87.72131078,41.73485665,-1,10/15/16 11:50 PM,,"-87.7215334269, 41.7279240361","41.7279240361, -87.7213107758"
48,Pulaski,NB,North Ave,Armitage,0.5,N,,-87.72614702,41.90988572,-87.72644421,41.91716519,27,10/15/16 11:50 PM,,"-87.7261470243, 41.9098857185","41.9098857185, -87.7264442053"
65,Pulaski,SB,83rd,87th,0.5,S,IDOT Signals possible in this segment,-87.72192879,41.74218196,-87.72167768,41.73486055,26,10/15/16 11:50 PM,,"-87.7219287929, 41.7421819618","41.7421819618, -87.7216776788"
44,Pulaski,NB,Lake,Chicago,0.68,N,,-87.72562123,41.88546585,-87.72599063,41.89536668,31,10/15/16 11:50 PM,,"-87.7256212259, 41.8854658549","41.8854658549, -87.725990629"
292,Irving Park,EB,California,Western,0.5,W,,-87.69824191,41.95383669,-87.68846762,41.95387554,17,10/15/16 11:50 PM,,"-87.6982419087, 41.9538366862","41.9538366862, -87.6884676201"
39,Pulaski,NB,Cermak,16th,0.5,S,,-87.7245751,41.85154559,-87.72484089,41.85886735,26,10/15/16 11:50 PM,,"-87.7245751041, 41.8515455888","41.8515455888, -87.7248408908"
88,Pulaski,SB,Armitage,North Ave,0.5,N,,-87.72681006,41.91716907,-87.72658175,41.9098896,24,10/15/16 11:50 PM,,"-87.7268100624, 41.917169067","41.917169067, -87.726581748"
107,Ashland,NB,55th,51st,0.5,S,,-87.66439847,41.7940233,-87.66459311,41.80131715,-1,10/15/16 11:50 PM,,"-87.6643984668, 41.7940232957","41.7940232957, -87.6645931099"
120,Ashland,NB,Chicago,Milwaukee,0.55,N,,-87.66710788,41.89607257,-87.66732946,41.90401613,-1,10/15/16 11:50 PM,,"-87.6671078757, 41.8960725742","41.8960725742, -87.6673294583"
91,Pulaski,SB,Milwaukee,Diversey,0.65,N,,-87.72749797,41.94117072,-87.72722994,41.93179327,-1,10/15/16 11:50 PM,,"-87.7274979656, 41.9411707218","41.9411707218, -87.727229938"
195,North,EB,Halsted,LaSalle,0.78,W,,-87.64827304,41.91078242,-87.63315238,41.91102508,-1,10/15/16 11:50 PM,,"-87.6482730398, 41.9107824177","41.9107824177, -87.6331523771"
172,55th,WB,Kedzie,Central Park,0.5,W,,-87.70355273,41.79365112,-87.71360451,41.79341497,23,10/15/16 11:50 PM,,"-87.7035527348, 41.793651115","41.793651115, -87.7136045062"
201,North,WB,Cicero,Laramie,0.5,W,,-87.74611319,41.90976299,-87.75579439,41.90963848,-1,10/15/16 11:50 PM,,"-87.7461131909, 41.9097629867","41.9097629867, -87.7557943854"
182,87th,EB,Cicero,Kostner,0.51,W,IDOT Signals Possible,-87.74105887,41.7343869,-87.73116188,41.7345524,29,10/15/16 11:50 PM,,"-87.7410588664, 41.734386902","41.734386902, -87.731161881"
185,87th,EB,Central Park,Kedzie,0.5,W,IDOT Signals Possible,-87.71199533,41.73488423,-87.70209787,41.73508337,20,10/15/16 11:50 PM,,"-87.7119953299, 41.7348842334","41.7348842334, -87.7020978703"
184,87th,EB,Pulaski,Central Park,0.49,W,IDOT Signals Possible,-87.72145796,41.73471807,-87.71199533,41.73488423,30,10/15/16 11:50 PM,,"-87.7214579641, 41.7347180742","41.7347180742, -87.7119953299"
170,55th,WB,Pulaski,Kostner,0.5,W,,-87.72315765,41.7933416,-87.73296225,41.79325319,27,10/15/16 11:50 PM,,"-87.7231576487, 41.7933416014","41.7933416014, -87.7329622535"
187,North,EB,Pulaski,Central Park,0.49,W,,-87.72633201,41.90974948,-87.716702,41.90985695,-1,10/15/16 11:50 PM,,"-87.7263320051, 41.9097494848","41.9097494848, -87.7167020015"
19,Pulaski,NB,111th,107th,0.5,S,IDOT Signals possible in this segment,-87.7201006,41.69126764,-87.72051384,41.69856112,-1,10/15/16 11:50 PM,,"-87.7201006039, 41.6912676378","41.6912676378, -87.7205138378"
7,Garfield,EB,Ashland,Racine,0.5,W,,-87.66458324,41.79388716,-87.6548757,41.79403467,-1,10/15/16 11:50 PM,,"-87.6645832406, 41.7938871572","41.7938871572, -87.6548756951"
144,Ashland,SB,43rd,47th,0.5,S,,-87.6653316,41.81587186,-87.66515591,41.80860551,-1,10/15/16 11:50 PM,,"-87.6653316028, 41.8158718637","41.8158718637, -87.6651559056"
177,Garfield,WB,Racine,Ashland,0.5,W,,-87.6548728,41.79430908,-87.66458039,41.79416157,-1,10/15/16 11:50 PM,,"-87.6548728011, 41.7943090849","41.7943090849, -87.6645803881"
196,North,WB,Oak Park,Harlem,0.56,W,IDOT Signals Possible,-87.79480245,41.90917294,-87.80575799,41.90900332,-1,10/15/16 11:50 PM,,"-87.7948024476, 41.9091729382","41.9091729382, -87.8057579864"
194,North,EB,Elston,Halsted,0.72,W,,-87.66216249,41.91056893,-87.64827304,41.91078242,-1,10/15/16 11:50 PM,,"-87.6621624942, 41.9105689327","41.9105689327, -87.6482730398"
4,55th,EB,California,Western,0.5,W,,-87.6937993,41.7935536,-87.68404316,41.79373938,24,10/15/16 11:50 PM,,"-87.693799302, 41.7935536023","41.7935536023, -87.6840431555"
179,Garfield,WB,Dan Ryan Expy,Halsted,0.72,W,,-87.63112532,41.79467186,-87.64515889,41.79443906,-1,10/15/16 11:50 PM,,"-87.6311253178, 41.7946718587","41.7946718587, -87.6451588943"
15,55th,WB,Central,Austin,0.5,W,,-87.76223503,41.7928797,-87.77206503,41.7926797,-1,10/15/16 11:50 PM,,"-87.76223503, 41.7928797","41.7928797, -87.77206503"
186,North,EB,Kostner,Pulaski,0.51,W,,-87.73626439,41.90961836,-87.72633201,41.90974948,-1,10/15/16 11:50 PM,,"-87.7362643899, 41.9096183569","41.9096183569, -87.7263320051"
2,55th,EB,Central Park,Kedzie,0.5,W,,-87.71360715,41.79314055,-87.70355542,41.7933767,21,10/15/16 11:50 PM,,"-87.7136071496, 41.793140551","41.793140551, -87.7035554211"
9,Garfield,EB,Halsted,Dan Ryan Expy,0.72,W,,-87.64516183,41.79416465,-87.63112831,41.79439745,32,10/15/16 11:50 PM,,"-87.6451618298, 41.7941646462","41.7941646462, -87.6311283131"
190,North,EB,California,Western,0.49,W,,-87.69703623,41.91008014,-87.68722208,41.91018366,24,10/15/16 11:50 PM,,"-87.6970362251, 41.9100801383","41.9100801383, -87.6872220807"
153,Ashland,SB,Grand,Washington,0.53,N,,-87.66732626,41.89097846,-87.667055,41.88330004,-1,10/15/16 11:50 PM,,"-87.6673262617, 41.8909784616","41.8909784616, -87.6670550027"
12,Archer,WB,Oak Park,Harlem,0.5,W,IDOT Signal Possible,-87.79157479,41.79229339,-87.80154814,41.79208407,29,10/15/16 11:50 PM,,"-87.7915747868, 41.7922933877","41.7922933877, -87.801548143"
148,Ashland,SB,Cermak,Archer,1,S,,-87.66620774,41.85233212,-87.66592509,41.83768492,30,10/15/16 11:50 PM,,"-87.6662077421, 41.8523321221","41.8523321221, -87.6659250887"
169,55th,WB,Kostner,Cicero,0.46,W,,-87.73296225,41.79325319,-87.74198347,41.79316818,-1,10/15/16 11:50 PM,,"-87.7329622535, 41.7932531887","41.7932531887, -87.7419834738"
203,North,WB,Pulaski,Kostner,0.51,W,,-87.72632941,41.91002389,-87.73626183,41.90989277,26,10/15/16 11:50 PM,,"-87.7263294053, 41.9100238945","41.9100238945, -87.7362618327"
193,North,EB,Ashland,Elston,0.28,W,,-87.66769305,41.91049309,-87.66216249,41.91056893,-1,10/15/16 11:50 PM,,"-87.6676930451, 41.9104930855","41.9104930855, -87.6621624942"
1,55th,EB,Pulaski,Central Park,0.5,W,,-87.72316025,41.79306719,-87.71360715,41.79314055,-1,10/15/16 11:50 PM,,"-87.7231602513, 41.7930671862","41.7930671862, -87.7136071496"
200,North,WB,Laramie,Central,0.51,W,,-87.75579439,41.90963848,-87.76572295,41.90951594,27,10/15/16 11:50 PM,,"-87.7557943854, 41.9096384783","41.9096384783, -87.7657229523"
166,Ashland,SB,Bryn Mawr,Foster,0.5,N,,-87.67000002,41.9834769,-87.66979764,41.9761732,-1,10/15/16 11:50 PM,,"-87.6700000222, 41.9834769032","41.9834769032, -87.6697976396"
145,Ashland,SB,Pershing,43rd,0.5,S,,-87.66549169,41.823153,-87.6653316,41.81587186,-1,10/15/16 11:50 PM,,"-87.6654916893, 41.8231529963","41.8231529963, -87.6653316028"
10,Garfield,EB,Dan Ryan Expy,State,0.27,W,,-87.63112831,41.79439745,-87.62570256,41.79450598,29,10/15/16 11:50 PM,,"-87.6311283131, 41.7943974487","41.7943974487, -87.625702556"
160,Ashland,SB,Belmont,Diversey,0.5,N,,-87.66884544,41.93969756,-87.66857775,41.93240461,25,10/15/16 11:50 PM,,"-87.6688454399, 41.9396975636","41.9396975636, -87.6685777528"
149,Ashland,SB,18th,Cermak,0.4,S,,-87.66632166,41.85779481,-87.66620774,41.85233212,15,10/15/16 11:50 PM,,"-87.6663216627, 41.8577948131","41.8577948131, -87.6662077421"
209,North,WB,Ashland,Damen,0.5,W,,-87.66769019,41.91076749,-87.67758465,41.91060995,10,10/15/16 11:50 PM,,"-87.6676901941, 41.9107674921","41.9107674921, -87.6775846462"
155,Ashland,SB,Milwaukee,Chicago,0.55,N,,-87.66769678,41.90401826,-87.66747515,41.8960747,-1,10/15/16 11:50 PM,,"-87.6676967823, 41.904018258","41.904018258, -87.6674751541"
181,Garfield,WB,Dr Martin L King Jr,State,0.5,E,,-87.61597954,41.79493802,-87.62569954,41.79478039,-1,10/15/16 11:50 PM,,"-87.6159795443, 41.7949380152","41.7949380152, -87.6256995376"
152,Ashland,SB,Washington,Harrison,0.6,N,,-87.667055,41.88330004,-87.66678251,41.8742015,-1,10/15/16 11:50 PM,,"-87.6670550027, 41.8833000413","41.8833000413, -87.6667825068"
6,Garfield,EB,Damen,Ashland,0.5,W,,-87.67430197,41.79377911,-87.66458324,41.79388716,14,10/15/16 11:50 PM,,"-87.6743019717, 41.7937791103","41.7937791103, -87.6645832406"
11,Garfield,EB,State,Dr Martin L King Jr,0.5,E,,-87.62570256,41.79450598,-87.6159826,41.79466361,25,10/15/16 11:50 PM,,"-87.625702556, 41.7945059819","41.7945059819, -87.6159826042"
206,North,WB,California,Kedzie,0.51,W,,-87.6970335,41.91035455,-87.70695912,41.91025253,26,10/15/16 11:50 PM,,"-87.6970334998, 41.9103545465","41.9103545465, -87.706959124"
158,Ashland,SB,Fullerton,Elston,0.45,N,,-87.66832954,41.92515264,-87.66827668,41.91854783,14,10/15/16 11:50 PM,,"-87.668329537, 41.9251526443","41.9251526443, -87.6682766764"
183,87th,EB,Kostner,Pulaski,0.5,W,IDOT Signals Possible,-87.73116188,41.7345524,-87.72145796,41.73471807,30,10/15/16 11:50 PM,,"-87.731161881, 41.7345524002","41.7345524002, -87.7214579641"
157,Ashland,SB,Elston,North Ave,0.55,N,,-87.66827668,41.91854783,-87.6678753,41.91063135,24,10/15/16 11:50 PM,,"-87.6682766764, 41.9185478323","41.9185478323, -87.6678753006"
207,North,WB,Western,California,0.49,W,,-87.68721931,41.91045807,-87.6970335,41.91035455,-1,10/15/16 11:50 PM,,"-87.6872193134, 41.9104580718","41.9104580718, -87.6970334998"
162,Ashland,SB,Irving Park,Addison,0.5,N,,-87.66923267,41.95429142,-87.66904192,41.94699118,-1,10/15/16 11:50 PM,,"-87.6692326667, 41.9542914171","41.9542914171, -87.6690419162"
173,55th,WB,California,Kedzie,0.5,W,,-87.69379657,41.79382802,-87.70355273,41.79365112,21,10/15/16 11:50 PM,,"-87.6937965741, 41.7938280159","41.7938280159, -87.7035527348"
178,Garfield,WB,Halsted,Racine,0.5,W,,-87.64515889,41.79443906,-87.6548728,41.79430908,-1,10/15/16 11:50 PM,,"-87.6451588943, 41.7944390571","41.7944390571, -87.6548728011"
151,Ashland,SB,Harrison,Roosevelt,0.5,S,,-87.66678251,41.8742015,-87.66656711,41.86686256,-1,10/15/16 11:50 PM,,"-87.6667825068, 41.8742014988","41.8742014988, -87.6665671071"
168,Irving Park,EB,Cumberland,Pacific,0.5,W,IDOT Signals Possible,-87.83671255,41.95191451,-87.82697836,41.9521089,-1,10/15/16 11:50 PM,,"-87.8367125529, 41.9519145079","41.9519145079, -87.8269783644"
154,Ashland,SB,Chicago,Grand,0.35,N,,-87.66747515,41.8960747,-87.66732626,41.89097846,-1,10/15/16 11:50 PM,,"-87.6674751541, 41.8960747044","41.8960747044, -87.6673262617"
210,North,WB,Elston,Ashland,0.28,W,,-87.66215962,41.91084334,-87.66769019,41.91076749,15,10/15/16 11:50 PM,,"-87.6621596195, 41.910843339","41.910843339, -87.6676901941"
156,Ashland,SB,North Ave,Milwaukee,0.45,N,,-87.6678753,41.91063135,-87.66769678,41.90401826,18,10/15/16 11:50 PM,,"-87.6678753006, 41.9106313534","41.9106313534, -87.6676967823"
176,Garfield,WB,Ashland,Damen,0.5,W,,-87.66458039,41.79416157,-87.67429916,41.79405352,-1,10/15/16 11:50 PM,,"-87.6645803881, 41.7941615692","41.7941615692, -87.6742991606"
5,Garfield,EB,Western,Damen,0.5,W,,-87.68404316,41.79373938,-87.67430197,41.79377911,30,10/15/16 11:50 PM,,"-87.6840431555, 41.7937393759","41.7937393759, -87.6743019717"
161,Ashland,SB,Addison,Belmont,0.5,N,,-87.66904192,41.94699118,-87.66884544,41.93969756,11,10/15/16 11:50 PM,,"-87.6690419162, 41.9469911788","41.9469911788, -87.6688454399"
175,Garfield,WB,Damen,Western,0.5,W,,-87.67429916,41.79405352,-87.68404039,41.79401379,26,10/15/16 11:50 PM,,"-87.6742991606, 41.7940535229","41.7940535229, -87.684040386"
13,Archer,WB,Narragansett,Oak Park,0.5,W,,-87.78180443,41.79248619,-87.79157479,41.79229339,-1,10/15/16 11:50 PM,,"-87.7818044315, 41.7924861906","41.7924861906, -87.7915747868"
197,North,WB,Narragansett,Oak Park,0.5,W,IDOT Signals Possible,-87.78496276,41.90924887,-87.79480245,41.90917294,-1,10/15/16 11:50 PM,,"-87.7849627555, 41.909248873","41.909248873, -87.7948024476"
199,North,WB,Central,Austin,0.51,W,IDOT Signals Possible,-87.76572295,41.90951594,-87.77561431,41.90939984,27,10/15/16 11:50 PM,,"-87.7657229523, 41.9095159354","41.9095159354, -87.7756143071"
208,North,WB,Damen,Western,0.5,W,,-87.67758465,41.91060995,-87.68721931,41.91045807,20,10/15/16 11:50 PM,,"-87.6775846462, 41.9106099476","41.9106099476, -87.6872193134"
150,Ashland,SB,Roosevelt,18th,0.6,S,,-87.66656711,41.86686256,-87.66632166,41.85779481,-1,10/15/16 11:50 PM,,"-87.6665671071, 41.8668625554","41.8668625554, -87.6663216627"
174,55th,WB,Western,California,0.5,W,,-87.68404039,41.79401379,-87.69379657,41.79382802,23,10/15/16 11:50 PM,,"-87.684040386, 41.7940137889","41.7940137889, -87.6937965741"
17,55th,WB,Cicero,Laramie,0.54,W,,-87.74198347,41.79316818,-87.75250618,41.79302504,-1,10/15/16 11:50 PM,,"-87.7419834738, 41.7931681777","41.7931681777, -87.7525061843"
188,North,EB,Central Park,Kedzie,0.5,W,,-87.716702,41.90985695,-87.70696181,41.90997812,-1,10/15/16 11:50 PM,,"-87.7167020015, 41.9098569484","41.9098569484, -87.7069618067"
191,North,EB,Western,Damen,0.5,W,,-87.68722208,41.91018366,-87.67758745,41.91033554,22,10/15/16 11:50 PM,,"-87.6872220807, 41.9101836642","41.9101836642, -87.6775874547"
8,Garfield,EB,Racine,Halsted,0.5,W,,-87.6548757,41.79403467,-87.64516183,41.79416465,-1,10/15/16 11:50 PM,,"-87.6548756951, 41.7940346735","41.7940346735, -87.6451618298"
189,North,EB,Kedzie,California,0.51,W,,-87.70696181,41.90997812,-87.69703623,41.91008014,-1,10/15/16 11:50 PM,,"-87.7069618067, 41.909978124","41.909978124, -87.6970362251"
202,North,WB,Kostner,Cicero,0.5,W,,-87.73626183,41.90989277,-87.74611319,41.90976299,-1,10/15/16 11:50 PM,,"-87.7362618327, 41.9098927671","41.9098927671, -87.7461131909"
146,Ashland,SB,35th,Pershing,0.5,S,,-87.6657517,41.83050242,-87.66549169,41.823153,-1,10/15/16 11:50 PM,,"-87.6657517025, 41.8305024208","41.8305024208, -87.6654916893"
147,Ashland,SB,Archer,35th,0.5,S,,-87.66592509,41.83768492,-87.6657517,41.83050242,22,10/15/16 11:50 PM,,"-87.6659250887, 41.8376849226","41.8376849226, -87.6657517025"
205,North,WB,Kedzie,Central Park,0.5,W,,-87.70695912,41.91025253,-87.71669936,41.91013136,27,10/15/16 11:50 PM,,"-87.706959124, 41.9102525328","41.9102525328, -87.7166993605"
198,North,WB,Austin,Narragansett,0.48,W,IDOT Signals Possible,-87.77561431,41.90939984,-87.78496276,41.90924887,20,10/15/16 11:50 PM,,"-87.7756143071, 41.9093998422","41.9093998422, -87.7849627555"
3,55th,EB,Kedzie,California,0.5,W,,-87.70355542,41.7933767,-87.6937993,41.7935536,15,10/15/16 11:50 PM,,"-87.7035554211, 41.7933767009","41.7933767009, -87.693799302"
16,55th,WB,Laramie,Central,0.5,W,,-87.75250618,41.79302504,-87.76223503,41.7928797,-1,10/15/16 11:50 PM,,"-87.75250618, 41.79302504","41.79302504, -87.76223503"
180,Garfield,WB,State,Dan Ryan Expy,0.27,E,,-87.62569954,41.79478039,-87.63112532,41.79467186,-1,10/15/16 11:50 PM,,"-87.6256995376, 41.7947803916","41.7947803916, -87.6311253178"
192,North,EB,Damen,Ashland,0.5,W,,-87.67758745,41.91033554,-87.66769305,41.91049309,25,10/15/16 11:50 PM,,"-87.6775874547, 41.9103355405","41.9103355405, -87.6676930451"
20,Pulaski,NB,107th,103rd,0.5,S,IDOT Signals possible in this segment,-87.72044462,41.69856112,-87.72079437,41.70590189,-1,10/15/16 11:50 PM,,"-87.7204446212, 41.6985611194","41.6985611194, -87.7207943736"
204,North,WB,Central Park,Pulaski,0.49,W,,-87.71669936,41.91013136,-87.72632941,41.91002389,18,10/15/16 11:50 PM,,"-87.7166993605, 41.9101313576","41.9101313576, -87.7263294053"
14,55th,WB,Austin,Mobile,0.5,W,,-87.77206503,41.7926797,-87.77935,41.79248619,-1,10/15/16 11:50 PM,,"-87.772065026, 41.7926796968","41.7926796968, -87.77935"
171,55th,WB,Central Park,Pulaski,0.5,W,,-87.71360451,41.79341497,-87.72315765,41.7933416,21,10/15/16 11:50 PM,,"-87.7136045062, 41.7934149656","41.7934149656, -87.7231576487"
159,Ashland,SB,Diversey,Fullerton,0.5,N,,-87.66857775,41.93240461,-87.66832954,41.92515264,12,10/15/16 11:50 PM,,"-87.6685777528, 41.9324046052","41.9324046052, -87.668329537"
143,Ashland,SB,47th,51st,0.5,S,,-87.66515591,41.80860551,-87.66495985,41.80131928,-1,10/15/16 11:50 PM,,"-87.6651559056, 41.8086055077","41.8086055077, -87.6649598466"
132,Ashland,NB,Bryn Mawr,Clark,0.23,N,,-87.66963224,41.98347478,-87.66952653,41.98675189,16,10/15/16 11:50 PM,,"-87.6696322417, 41.9834747775","41.9834747775, -87.6695265292"
134,Ashland,SB,87th,91st,0.5,S,,-87.66324831,41.73579085,-87.66303474,41.72848324,31,10/15/16 11:50 PM,,"-87.6632483146, 41.7357908525","41.7357908525, -87.6630347385"
139,Ashland,SB,63rd,67th,0.5,S,,-87.66440407,41.77946564,-87.66420442,41.77219308,-1,10/15/16 11:50 PM,,"-87.6644040713, 41.7794656394","41.7794656394, -87.6642044154"
142,Ashland,SB,51st,55th,0.5,S,,-87.66495985,41.80131928,-87.66476516,41.79402543,-1,10/15/16 11:50 PM,,"-87.6649598466, 41.8013192816","41.8013192816, -87.6647651619"
133,Ashland,SB,91st,95th,0.5,S,,-87.66303474,41.72848324,-87.66286655,41.72121624,29,10/15/16 11:50 PM,,"-87.6630347385, 41.7284832358","41.7284832358, -87.6628665545"
135,Ashland,SB,83rd,87th,0.5,S,,-87.66343476,41.74307783,-87.66324831,41.73579085,25,10/15/16 11:50 PM,,"-87.6634347632, 41.7430778317","41.7430778317, -87.6632483146"
129,Ashland,NB,Montrose,Lawrence,0.5,N,,-87.66907431,41.9615905,-87.66925524,41.96887592,-1,10/15/16 11:50 PM,,"-87.6690743088, 41.9615905019","41.9615905019, -87.6692552405"
138,Ashland,SB,67th,71st,0.5,S,,-87.66420442,41.77219308,-87.66397925,41.7649101,-1,10/15/16 11:50 PM,,"-87.6642044154, 41.7721930844","41.7721930844, -87.6639792472"
140,Ashland,SB,59th,63rd,0.5,S,,-87.66457782,41.78674791,-87.66440407,41.77946564,-1,10/15/16 11:50 PM,,"-87.6645778209, 41.7867479054","41.7867479054, -87.6644040713"
127,Ashland,NB,Addison,Irving Park,0.5,N,,-87.66867435,41.94698905,-87.66886505,41.95428929,25,10/15/16 11:50 PM,,"-87.6686743455, 41.9469890515","41.9469890515, -87.6688650541"
136,Ashland,SB,79th,83rd,0.5,S,,-87.66362058,41.75035815,-87.66343476,41.74307783,-1,10/15/16 11:50 PM,,"-87.663620583, 41.7503581457","41.7503581457, -87.6634347632"
131,Ashland,NB,Foster,Bryn Mawr,0.5,N,,-87.6694299,41.97617107,-87.66963224,41.98347478,23,10/15/16 11:50 PM,,"-87.6694299012, 41.9761710709","41.9761710709, -87.6696322417"
137,Ashland,SB,71st,79th,1,S,,-87.66397925,41.7649101,-87.66362058,41.75035815,-1,10/15/16 11:50 PM,,"-87.6639792472, 41.7649100967","41.7649100967, -87.663620583"
